"","location_name","date","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","est_infections_mean","est_infections_lower","est_infections_upper"
"30471","Florida","2020-10-31",56.5966985822922,22.180688373666,113.314730507026,6937.26523260658,2605.81320193279,14308.4350616368
"30472","Florida","2020-11-01",57.1374024488521,22.3222308270016,114.756398988566,7093.72497330887,2650.30735892057,14683.9909504306
"30473","Florida","2020-11-02",57.7316834285109,22.4797561486382,116.408757394685,7258.09142560262,2698.86261846796,15088.1259259672
"30474","Florida","2020-11-03",58.3781388827738,22.6396820179434,118.270914890175,7430.84621711738,2754.20323892683,15510.5780705067
"30475","Florida","2020-11-04",59.0850921870115,22.8529268767213,119.655425802877,7605.5957759786,2809.49135302035,15914.8928972036
"30476","Florida","2020-11-05",59.8619897912201,23.0973915726493,120.722553222337,7781.8949245511,2871.65970501881,16305.4862343408
"30477","Florida","2020-11-06",60.6900006085599,23.3357858994702,121.897448596406,7973.14968686569,2935.76227335325,16726.8891304657
"30478","Florida","2020-11-07",61.5517678631237,23.5911205360805,123.376953870788,8180.14155521204,3004.77115585171,17177.1068894428
"30479","Florida","2020-11-08",62.4629933834013,23.8630090641,126.051294386439,8396.80677762206,3076.83851504121,17568.7015025506
"30480","Florida","2020-11-09",63.4356968824718,24.1529759886016,128.950663103528,8623.89911557372,3138.10564095173,18084.7672702482
"30481","Florida","2020-11-10",64.4690280710304,24.4459644191993,132.07990215193,8862.07950579455,3218.7921458059,18603.6882525198
"30482","Florida","2020-11-11",65.5732948788457,24.7703639955976,135.291314210877,9103.6786082681,3300.87325778306,19123.1717335992
"30483","Florida","2020-11-12",66.7603496811844,25.2034154330289,138.082094326828,9347.99148259488,3373.80233405866,19700.8644738309
"30484","Florida","2020-11-13",68.0092213235338,25.6597125183965,140.888341032303,9611.16773450439,3450.19530286063,20260.5555437253
"30485","Florida","2020-11-14",69.3000231456181,26.1112998331242,144.089606055687,9894.42050415848,3532.77906957585,20861.8595914432
"30486","Florida","2020-11-15",70.6516237132689,26.5355829248908,147.138292844498,10190.595625708,3618.89143608026,21526.6431822608
"30487","Florida","2020-11-16",72.0789477585527,26.9606123487861,149.790663954712,10500.685717477,3708.7935096344,22275.7436297053
"30488","Florida","2020-11-17",73.5817300323093,27.372965250678,152.440266465201,10825.5759492392,3802.72778731678,23062.1026295177
"30489","Florida","2020-11-18",75.1727371249432,27.7823274345449,155.103390024357,11156.0074210955,3897.6108185064,23844.9100670979
"30490","Florida","2020-11-19",76.8668206981061,28.3118636120227,158.618703548882,11490.9013669404,3993.13894612035,24588.7526171841
"30491","Florida","2020-11-20",78.6401022433726,28.7670383273904,162.552895382112,11849.7655684782,4095.7681504135,25378.086568932
"30492","Florida","2020-11-21",80.4692921877535,29.2473902272243,166.513034487524,12234.3774389832,4206.00700971475,26216.1820237113
"30493","Florida","2020-11-22",82.3772630794972,29.7681787530033,170.798085250504,12636.2540572408,4320.97578997184,27084.2929930408
"30494","Florida","2020-11-23",84.3826416083976,30.369831211168,175.035741511115,13056.6722131998,4453.45377052957,27979.6170328099
"30495","Florida","2020-11-24",86.4858597251438,31.007195098081,180.317708923789,13496.7828153448,4592.91017733114,28909.2801473296
"30496","Florida","2020-11-25",88.7027699225417,31.6944817088013,185.514265286997,13945.3964611924,4735.34878992336,29701.2508373939
"30497","Florida","2020-11-26",91.0520107249102,32.4364033904052,190.913510102416,14400.8881597182,4880.32839517966,30460.7883358867
"30498","Florida","2020-11-27",93.5059631417361,33.2131871472038,196.377699247305,14886.7153677022,5025.01687471941,31269.8566752446
"30499","Florida","2020-11-28",96.0369008342755,34.0248754370301,201.874140141165,15405.3733268635,5175.92995025897,32206.3493698056
"30500","Florida","2020-11-29",98.672684866125,34.8749611474286,208.254485429085,15946.8115238113,5333.33527443279,33380.0341116458
"30501","Florida","2020-11-30",101.43662609714,35.6418078604363,215.149835180695,16512.6123338369,5497.71654398041,34600.2837337258
"30502","Florida","2020-12-01",104.330013818644,36.4576303457411,222.14970008542,17104.2080670246,5669.52714050636,35869.2296844168
